"","region","region_code","geography","year","P","G","E","F","g","e","f","ef"
"516","South Korea","KOR","nation",2030,0.0533569505548902,1.87025746793653,14.1355348699594,707.30023409341,35.0518057813767,7.55806893558629,50.0370336602229,378.183349736216
"517","South Korea","KOR","nation",2035,0.0536624292794411,2.01722408987501,14.9048156792088,744.675209860093,37.5909946113424,7.38877537404996,49.9620542707456,369.158396232633
"518","South Korea","KOR","nation",2040,0.0534587767964072,2.16894666085236,15.7702565896145,786.286643837104,40.5723211571524,7.2709287297167,49.8588364348436,362.52004626435
"519","South Korea","KOR","nation",2045,0.0527459931057884,2.34125235553886,16.539537398864,829.592661098247,44.3873025737366,7.06439754763528,50.158153828125,354.337138897319
"520","South Korea","KOR","nation",2050,0.0517277306906188,2.52447334310142,17.4049783092697,875.722983832943,48.8030947694223,6.89449875033615,50.3145116455873,346.893337664275
"521","Spain","ESP","nation",2015,0.046444832,1.41887994843872,5.31975707503323,289.248223217779,30.5497918140541,3.74926510229909,54.3724495570078,203.856727650607
"522","Spain","ESP","nation",2020,0.0475054025533111,1.53509752170073,5.36642161077913,294.091519023862,32.314167214519,3.49581804081977,54.8021643385497,191.578394770672
"523","Spain","ESP","nation",2025,0.0480927954751449,1.65851549259033,5.39975342202621,285.949383969054,34.4857369218114,3.25577508690779,52.9560077322483,172.41285067675
"524","Spain","ESP","nation",2030,0.0485496566365712,1.77413064214645,5.53308066701451,284.757303422355,36.5425991666034,3.11875604624035,51.4645132719531,160.50526193372
"525","Spain","ESP","nation",2035,0.0489167772127174,1.88977447854571,5.65307518750398,292.592046638078,38.6324403655603,2.99140201737424,51.7580320326975,154.829081437932
"526","Spain","ESP","nation",2040,0.0491615242634815,2.00630760708223,5.81306788148994,299.009788449235,40.8105248390879,2.89739612259352,51.4375188016204,149.034867531646
"527","Spain","ESP","nation",2045,0.0492675813188126,2.11974972827066,5.91972967748058,307.159420865972,43.0252444209443,2.79265500003627,51.8874066216986,144.903625541002
"528","Spain","ESP","nation",2050,0.0492186319086598,2.25398263902321,6.09305509596538,319.432602343616,45.7953127020306,2.70323958600048,52.4256874938049,141.719193756544
"529","Sri Lanka","LKA","nation",2015,0.02097,0.0764858400443994,0.275724061222145,17.8728702210406,3.64739342128753,3.60490335285707,64.8215833678758,233.67554322036
"530","Sri Lanka","LKA","nation",2020,0.0223342504659625,0.0944882856813232,0.301439258641827,20.0515130317205,4.23064502770414,3.19022888888554,66.5192487603146,212.211629062119
"531","Sri Lanka","LKA","nation",2025,0.0236054415549836,0.117284782108332,0.342154987889657,22.8942381677896,4.96854853721518,2.91730079332559,66.9118936684122,195.202120481777
"532","Sri Lanka","LKA","nation",2030,0.0247556554539806,0.142023855287058,0.391442449610714,24.7793264050873,5.73702665845678,2.75617394570463,63.3026040730384,174.472988041364
"533","Sri Lanka","LKA","nation",2035,0.0257848921629538,0.169395429907191,0.437872667174028,27.9012679734223,6.5695613088725,2.58491428850195,63.7200493775812,164.710866100159
"534","Sri Lanka","LKA","nation",2040,0.0266931516819029,0.200300352792258,0.493588928250006,31.4337331610886,7.50381053459697,2.46424392852634,63.6840321206866,156.932989497478
"535","Sri Lanka","LKA","nation",2045,0.0274729892606728,0.233952093695087,0.552876744523161,35.1956086066167,8.51571306912663,2.36320494418714,63.6590505121929,150.439382912673
"536","Sri Lanka","LKA","nation",2050,0.0281113765864915,0.271302217356882,0.617164738072366,39.396683953709,9.65097587882809,2.27482378907549,63.8349560876718,145.213276682825
"537","Sweden","SWE","nation",2015,0.009799186,0.552086083358095,2.06254423767275,46.4604882416546,56.3399942972911,3.735910575987,22.5258141828162,84.1544274383009
"538","Sweden","SWE","nation",2020,0.0100229510061479,0.597306332548457,2.08063673098567,47.2384425030363,59.5938593516101,3.48336626887657,22.7038395504331,79.0857888639647
"539","Sweden","SWE","nation",2025,0.0101468823941683,0.645328255925003,2.0935599404949,45.9306122741499,63.5986730560603,3.24417832517502,21.9390003532893,71.1740294221485
"540","Sweden","SWE","nation",2030,0.0102432734737397,0.690314102095804,2.14525277853181,45.7391343677108,67.3919430019649,3.10764733332086,21.3210931716002,66.2584383382088
"541","Sweden","SWE","nation",2035,0.0103207305912524,0.735311110315155,2.19177633276503,46.9975897905342,71.2460328087999,2.98074692741366,21.4426942603421,63.9152450319852
"542","Sweden","SWE","nation",2040,0.0103723686695942,0.780654142039572,2.25380773840932,48.0284394000432,75.2628610596919,2.88707587270455,21.3099097059363,61.5233261615213
"543","Sweden","SWE","nation",2045,0.010394745170209,0.824794463032669,2.29516200883885,49.3374738924921,79.3472518591895,2.78270782808097,21.4962925067989,59.8179014333876
"544","Sweden","SWE","nation",2050,0.0103844175545407,0.877024478712768,2.36236269828683,51.3088533443218,84.4558179701935,2.69361090326023,21.719295424674,58.503330967032
"545","Switzerland","CHE","nation",2015,0.008282396,0.634044597765278,1.11691536359477,39.5259676851461,76.5532821378352,1.76157224197066,35.3885074675065,62.3394124395309
"546","Switzerland","CHE","nation",2020,0.00847152501457931,0.685977902322335,1.12671286678419,40.1878073721499,80.974547220457,1.64249148984213,35.6681889032224,58.5846967316244
"547","Switzerland","CHE","nation",2025,0.00857627339188477,0.741128796374935,1.13371108334807,39.0751790438433,86.4161813073989,1.52970858627186,34.4666111302772,52.7238709856785
"548","Switzerland","CHE","nation",2030,0.00865774435201124,0.792792900217225,1.16170394960358,38.9122804211906,91.5703753753199,1.46533091969576,33.4958665109722,49.0825288805294
"549","Switzerland","CHE","nation",2035,0.00872321208782716,0.844469823141171,1.18689752923354,39.9829034442849,96.8072098487196,1.40549430744445,33.6869042689007,47.3467521853661
"550","Switzerland","CHE","nation",2040,0.00876685724503777,0.896544137596439,1.22048896874015,40.8598922555468,102.26516898104,1.36132613840092,33.4782970613201,45.5748808587259
"551","Switzerland","CHE","nation",2045,0.0087857701464957,0.94723719600332,1.24288326174455,41.9735451034928,107.814930303081,1.312114079756,33.7711081928783,44.3115465488389
"552","Switzerland","CHE","nation",2050,0.00877704111505357,1.00722088384006,1.27927398787671,43.6506837530673,114.756313732264,1.27010272364433,34.1214502653313,43.3377469166917
"553","Thailand","THA","nation",2015,0.068714511,0.394514326505528,4.97196082484223,291.444027174987,5.74135391148353,12.6027383311581,58.6175228330032,738.741301885024
"554","Thailand","THA","nation",2020,0.0731848879027248,0.487371026670952,5.43566701576016,326.970074567918,6.65944897420287,11.1530368411293,60.15270501668,670.885335144618
"555","Thailand","THA","nation",2025,0.0773503277725215,0.604955463598969,6.16986848471355,373.324982960427,7.82098125528406,10.1988805060262,60.5077699606363,617.111515514649
"556","Thailand","THA","nation",2030,0.0811193494995118,0.732559720645901,7.05863868397291,404.064181570591,9.03064096501796,9.63558121616253,57.2439247369389,551.57848593467
"557","Thailand","THA","nation",2035,0.0844919530836958,0.873742432640553,7.89588597313028,454.972133792467,10.3411319155452,9.03685763465553,57.6214164364504,520.716537043402
"558","Thailand","THA","nation",2040,0.0874681385250732,1.03315017178063,8.90058272011913,512.5742909959,11.8117315539358,8.61499418306148,57.5888463838736,496.127576606293
"559","Thailand","THA","nation",2045,0.09002351086101,1.20672601131265,9.96968310473546,573.917327453733,13.4045650938425,8.2617620000506,57.5662557600382,475.598704323478
"560","Thailand","THA","nation",2050,0.0921153789068963,1.39937812669476,11.1289485820303,642.422178799923,15.1915797698575,7.95278157470999,57.7253254487338,459.076904622828
"561","Trinidad and Tobago","TTO","nation",2015,0.001370328,0.023076489057246,0.758526056612578,24.3417039600977,16.8401208011848,32.8700806578894,32.0907947036161,1054.82701028363
"562","Trinidad and Tobago","TTO","nation",2020,0.00144084145951781,0.0257221317604263,0.758526056612578,24.634346566553,17.8521596463739,29.4892376602928,32.4765989932698,957.71014611056
"563","Trinidad and Tobago","TTO","nation",2025,0.00150543770564951,0.0300543376286619,0.795984133482335,25.912732689489,19.9638533802334,26.4848336808205,32.5543331826527,862.196099932571
"564","Trinidad and Tobago","TTO","nation",2030,0.00156313053616409,0.0341951362879393,0.838124469960812,26.7783387148987,21.8760592905145,24.5100491164418,31.9503124830024,783.103728244052
"565","Trinidad and Tobago","TTO","nation",2035,0.00161342684994602,0.0386860534717879,0.894311585265448,28.0844488742358,23.9775689074978,23.1171573476119,31.4034273254996,725.957970737868
"566","Trinidad and Tobago","TTO","nation",2040,0.00165583354587981,0.0436319885046901,0.955180960178802,30.3424176166746,26.350467782984,21.8917586136632,31.7661457688549,695.416795258208
"567","Trinidad and Tobago","TTO","nation",2045,0.00169035062396546,0.0490533763199868,1.03009711391832,32.6681562258715,29.0196457613691,20.9995150425273,31.7136663955958,665.971614528006
"568","Trinidad and Tobago","TTO","nation",2050,0.00171697808420295,0.0547254326509298,1.10501326765783,35.2187675747656,31.8731107603707,20.1919512396775,31.8718051679277,643.553935871298
"569","Turkey","TUR","nation",2015,0.078529409,1.08787553078739,5.4245720706611,340.570632196989,13.8530971344428,4.98639037016934,62.7829490991505,313.060292798836
"570","Turkey","TUR","nation",2020,0.0803226328134551,1.17698120483568,5.47215603619321,346.273292342123,14.6531701415858,4.64931471608095,63.2791334990902,294.204606598172
"571","Turkey","TUR","nation",2025,0.0813158029255226,1.27160752663124,5.50614458300187,336.686467392254,15.6378893263331,4.33006605236825,61.1474076492009,264.772314052127
"572","Turkey","TUR","nation",2030,0.0820882685682417,1.36025131381621,5.64209877023648,335.28287147418,16.5705933081705,4.14783556018592,59.4252041887113,246.485975105246
"573","Turkey","TUR","nation",2035,0.0827089998882839,1.44891709561372,5.76445753874763,344.507762885425,17.5182519141906,3.97845919286775,59.7641253439212,237.769133878224
"574","Turkey","TUR","nation",2040,0.083122820768312,1.53826471039993,5.92760256342917,352.064228960091,18.5059252823907,3.85343466787849,59.3940341297813,228.871030180858
"575","Turkey","TUR","nation",2045,0.0833021431496575,1.62524240568508,6.03636591321686,361.659881557244,19.510211193069,3.71413266851868,59.9135119965764,222.526732192171
"576","Turkey","TUR","nation",2050,0.0832193789736519,1.72816069640781,6.21310635662186,376.110740160314,20.7663253165464,3.59521332103927,60.5350558275024,217.636439100892
"577","Turkmenistan","TKM","nation",2015,0.005565287,0.0372536527477258,1.13563595220314,71.5378658860659,6.69393200166061,30.4838819402069,62.9936607301682,1920.29131667989
"578","Turkmenistan","TKM","nation",2020,0.00555083170909091,0.0419589661160816,1.14861464879974,71.8617577985422,7.55904129598508,27.3747128473577,62.5638527887789,1712.66750471718
"579","Turkmenistan","TKM","nation",2025,0.00552770324363636,0.0476657122164196,1.14212530050144,70.3690385497385,8.62305918308722,23.9611504243507,61.6123629507581,1476.30309666281
"580","Turkmenistan","TKM","nation",2030,0.00547855525454546,0.0534008677559627,1.14861464879974,69.2142934704752,9.74725365992375,21.5092880896395,60.2589332660883,1296.12675559466
"581","Turkmenistan","TKM","nation",2035,0.00541784303272727,0.0601054954083822,1.16808269369466,70.4887377347841,11.0939898120536,19.4338751516514,60.3456742534448,1172.75029938367
"582","Turkmenistan","TKM","nation",2040,0.00535713081090909,0.0672717764478856,1.19404008688787,71.087233660012,12.5574265072817,17.7494954041072,59.5350478100721,1056.71705748818
"583","Turkmenistan","TKM","nation",2045,0.00529641858909091,0.0746884156703845,1.21999748008108,71.6434828140473,14.1016829417941,16.3344940327184,58.7242875364675,959.231524340065
"584","Turkmenistan","TKM","nation",2050,0.00523281530909091,0.0829360309896346,1.26542291816921,72.755981122118,15.849218076845,15.2578186232153,57.4953875715954,877.254195238872
"585","Ukraine","UKR","nation",2015,0.045154036,0.121203317705377,3.36545723438013,192.308664154807,2.68421891911007,27.7670388739766,57.1419128997571,1586.66171682094
"586","Ukraine","UKR","nation",2020,0.0450367527896104,0.136511872679842,3.40391960277305,193.179352988579,3.03112156681363,24.9349711197368,56.7520316376458,1415.11026987109
"587","Ukraine","UKR","nation",2025,0.044849099652987,0.155078550297929,3.38468841857659,189.166613145979,3.45778513945264,21.8256387622537,55.888929718834,1219.81159085226
"588","Ukraine","UKR","nation",2030,0.0444503367376623,0.173737656927182,3.40391960277305,186.062418173401,3.90857909474454,19.5922960109892,54.6612258473504,1070.93891712482
"589","Ukraine","UKR","nation",2035,0.043957747254026,0.195550903562495,3.46161315536242,189.488389454112,4.44861067225381,17.7018520103955,54.7399090971714,968.997769900632
"590","Ukraine","UKR","nation",2040,0.0434651577703896,0.218866121629265,3.53853789214825,191.097270994777,5.03543833397441,16.1675907893234,54.0045851759302,873.124033871602
"591","Ukraine","UKR","nation",2045,0.0429725682867532,0.242995870356941,3.61546262893409,192.592584426689,5.65467413386709,14.8786998874642,53.2691398565139,792.575545188429
"592","Ukraine","UKR","nation",2050,0.042456522161039,0.269829167661239,3.75008091830929,195.583211290514,6.3554232406924,13.8979820114087,52.1543976119566,724.840879826831
"593","United Arab Emirates","ARE","nation",2015,0.0092629,0.37281085699115,4.2508991903228,267.058782960743,40.2477471408684,11.4022945163952,62.8240687449621,716.338534548318
"594","United Arab Emirates","ARE","nation",2020,0.0100176242653606,0.446994651785245,4.56438733120206,284.221102788602,44.6208242537986,10.2112795152524,62.269277816471,635.849000996892
"595","United Arab Emirates","ARE","nation",2025,0.0106981133570793,0.525684425226092,4.89041499771649,298.847925008849,49.1380496429524,9.30294823859993,61.1089089879677,568.493017232377
"596","United Arab Emirates","ARE","nation",2030,0.0113291123330365,0.611557074035892,5.24152171550126,315.655820439945,53.9810230544319,8.57078094266904,60.2221716465326,516.151041074246
"597","United Arab Emirates","ARE","nation",2035,0.0119394904274265,0.702383159302313,5.6929446383674,340.124735524144,58.8285709152921,8.10518384868778,59.7449575096664,484.243864647886
"598","United Arab Emirates","ARE","nation",2040,0.0125292476402493,0.789857236063223,6.18198613813905,366.938304310004,63.0410746712246,7.82671330448408,59.3560542050103,464.562819148032
"599","United Arab Emirates","ARE","nation",2045,0.0130942597951915,0.882897059967944,6.70864621481621,398.495707329457,67.4262672176527,7.59844665816396,59.4003163334757,451.35013513798
"600","United Arab Emirates","ARE","nation",2050,0.0136015334817453,0.961563282997746,7.17260866331752,424.954851718555,70.695211263367,7.45932045258256,59.2469032768897,441.941637365484
"601","United Kingdom","GBR","nation",2015,0.065116219,2.73599735982244,7.68734741677611,439.728688254837,42.0171410723715,2.80970571450953,57.2016151234712,160.719704891592
"602","United Kingdom","GBR","nation",2020,0.0666031518069559,2.96009734372856,7.75478028885309,447.091693247389,44.4438027844114,2.6197720508357,57.6536892850528,151.039523816547
"603","United Kingdom","GBR","nation",2025,0.0674266838231161,3.19808170800134,7.80294662605094,434.71363841471,47.4305056495294,2.43988344842116,55.711471479681,135.929497150461
"604","United Kingdom","GBR","nation",2030,0.068067208724574,3.42102005052221,7.99561197484232,432.901381767936,50.2594437854057,2.33720114374127,54.1423699811888,126.541609044897
"605","United Kingdom","GBR","nation",2035,0.0685819162346742,3.64401370929951,8.16901078875456,444.81212513824,53.1337400493505,2.24176181552426,54.451161424657,122.066534492744
"606","United Kingdom","GBR","nation",2040,0.0689250545747409,3.86872217202648,8.40020920730422,454.568676645397,56.1294031016155,2.17131363633282,54.1139709056456,117.498402943546
"607","United Kingdom","GBR","nation",2045,0.0690737478554365,4.08747030812195,8.55434148633733,466.958129318622,59.1754528316106,2.09282045898647,54.5872677709243,114.241350791163
"608","United Kingdom","GBR","nation",2050,0.0690051201874232,4.34630890107294,8.80480643976612,485.616394292006,62.9853102098516,2.02581239395859,55.1535570502451,111.730759443289
"609","United States","USA","nation",2015,0.320635163,16.7104590442622,87.3404040455665,5141.40674642663,52.1167388127739,5.22669088947357,58.8663036610673,307.675973042285
"610","United States","USA","nation",2020,0.333580060885093,18.5840825258856,89.7590613883668,5153.7517660556,55.7110112534191,4.82988930249002,57.4176209770788,277.32075333162
"611","United States","USA","nation",2025,0.346325806495031,20.9510544586671,90.2069608962928,4954.66383045192,60.4952159664361,4.30560481212323,54.925515517013,236.4875639184
"612","United States","USA","nation",2030,0.358374519141925,23.0168810344619,88.7736824709297,4741.46730098655,64.2257744483967,3.85689452615294,53.4107313002276,205.999557189673
"613","United States","USA","nation",2035,0.369228318137888,25.5326422129964,89.1320020772704,4718.14893057628,69.1513650463323,3.49090397044381,52.9343986516315,184.788902426036
"614","United States","USA","nation",2040,0.379086355758075,28.3835868362445,91.0131800105596,4768.31281986225,74.8736703527213,3.20654258870271,52.3914538455751,167.995428039889
"615","United States","USA","nation",2045,0.38814778427764,31.3695627955356,93.2526775501895,4856.49153149774,80.818605866618,2.97271205716201,52.0788427644228,154.815403808844
"616","United States","USA","nation",2050,0.397109636659627,34.295513504314,95.760914794575,4969.94814046873,86.3628336818972,2.79222863312804,51.899547441983,144.915402413892
"617","Uzbekistan","UZB","nation",2015,0.0312989,0.0669347923401361,1.79148879734732,104.142403187743,2.13856692535955,26.7646874624437,58.1317635599778,1555.87848332348
"618","Uzbekistan","UZB","nation",2020,0.0312176041558442,0.0753889746813668,1.81196295503129,104.613914068318,2.41495068952155,24.0348534078038,57.7351285123328,1387.65535027464
"619","Uzbekistan","UZB","nation",2025,0.0310875308051948,0.0856424622454103,1.8017258761893,102.440863923062,2.75488145977484,21.0377636157449,56.85707536139,1196.14571133552
"620","Uzbekistan","UZB","nation",2030,0.0308111249350649,0.09594699392925,1.81196295503129,100.759825131448,3.1140373527893,18.8850414257627,55.6081043774478,1050.16135477624
"621","Uzbekistan","UZB","nation",2035,0.0304696823896104,0.107993406201132,1.84267419155724,102.615117944143,3.5442905121307,17.0628398193623,55.6881506314601,950.197994061123
"622","Uzbekistan","UZB","nation",2040,0.0301282398441558,0.120869285419701,1.88362250692518,103.486388049553,4.01182697844017,15.5839632904636,54.9400889345306,856.184329130529
"623","Uzbekistan","UZB","nation",2045,0.0297867972987013,0.134194990943972,1.92457082229312,104.296156735757,4.50518360863937,14.341599554164,54.1919037364851,777.198582466474
"624","Uzbekistan","UZB","nation",2050,0.0294290955844156,0.149013736972281,1.99623037418701,105.915694108164,5.06348340012161,13.3962842268585,53.0578511767711,710.778054830387
"625","Vietnam","VNM","nation",2015,0.092677076,0.154508616051562,2.7444710829339,183.423951039959,1.6671718910463,17.7625763084826,66.8339893178522,1187.14383525866
"626","Vietnam","VNM","nation",2020,0.0987063914085382,0.190875255409774,3.00043211657541,205.782714198731,1.93376794233877,15.7193351759191,68.584359253428,1078.10053093028
"627","Vietnam","VNM","nation",2025,0.104324430186207,0.236926329853317,3.40570375317446,234.956756740849,2.27105318888806,14.3745262727151,68.9891939432036,991.686980870016
"628","Vietnam","VNM","nation",2030,0.109407809343747,0.286901592686599,3.89629573432067,254.302856626756,2.62231365756704,13.5805998768952,65.2678528446184,886.37659430684
"629","Vietnam","VNM","nation",2035,0.113956528881157,0.342194756901751,4.35844760061783,286.342414364145,3.00285345878355,12.7367457060986,65.6982578667583,836.782003782594
"630","Vietnam","VNM","nation",2040,0.117970588798438,0.404625618109264,4.91302984017443,322.595053902147,3.42988555224217,12.1421620883325,65.6611224430694,797.267991605599
"631","Vietnam","VNM","nation",2045,0.121417086965119,0.472605310972721,5.50316222329234,361.202062681669,3.89241187369691,11.6443088884585,65.635365272873,764.278467244134
"632","Vietnam","VNM","nation",2050,0.12423844465288,0.548056086083367,6.1430648073961,404.316449416994,4.41132443032932,11.2088250881346,65.8167318909296,737.728235638081
"633","World","WLD","world",2015,7.33896496,75.9357515266863,514.830469025567,32787.1976730646,10.3469292932401,6.77981660383829,63.6854258745054,431.775507766485
"634","World","WLD","world",2020,7.74323426578368,89.3031205331449,541.225148963444,33822.5991511213,11.5330516251799,6.06054016625956,62.4926598771296,378.739275281741
"635","World","WLD","world",2025,8.11826587652946,104.973757684697,568.067196357894,34644.7500912446,12.9305641477184,5.41151625784569,60.9870633498395,330.032484835921
"636","World","WLD","world",2030,8.46648783611591,121.189476244229,593.388194399993,35201.1357351135,14.3140200033437,4.89636734797134,59.3222717730461,290.463634517025
"637","World","WLD","world",2035,8.79265506380524,138.915030411013,623.898654938352,36477.834307113,15.7989855627174,4.4912249818641,58.4675636313359,262.590982409785
"638","World","WLD","world",2040,9.09788041304182,157.762081414812,658.972263533768,38024.9403639478,17.3405314482547,4.17700031353603,57.7034003829499,241.027121491677
"639","World","WLD","world",2045,9.38034285091671,177.281798416962,693.598504672609,39702.5112623572,18.8992877162946,3.9124067494018,57.2413449494063,223.951424324894
"640","World","WLD","world",2050,9.63650148010697,196.529446176086,728.045798828821,41365.1884724031,20.3942734385285,3.70451254503871,56.8167394674149,210.478324125234
